"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","Toralla_seaway","Toralla_geodesic"
38.5,-8.84,2010,2,"Portugal","MATERIAL_SAMPLE",38.45,-8.74999999999999,9.62,3563,2001,2888,2678,2836,2546,1479,1373,493,420
54.169,7.898,2010,9,"Germany","MATERIAL_SAMPLE",NA,NA,NA,5893,1044,589,560,535,400,998,924,1913,1808
54.169,7.898,2010,9,"Germany","MATERIAL_SAMPLE",NA,NA,NA,5893,1044,589,560,535,400,998,924,1913,1808
54.169,7.898,2010,9,"Germany","MATERIAL_SAMPLE",NA,NA,NA,5893,1044,589,560,535,400,998,924,1913,1808
54.169,7.898,2010,9,"Germany","MATERIAL_SAMPLE",NA,NA,NA,5893,1044,589,560,535,400,998,924,1913,1808
54.169,7.898,2010,9,"Germany","MATERIAL_SAMPLE",NA,NA,NA,5893,1044,589,560,535,400,998,924,1913,1808
50.634377,-2.376067,2004,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.55,-2.34999999999999,9.57,5079,1309,1354,1265,1302,1156,151,130,1099,1048
50.634377,-2.376067,2004,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.55,-2.34999999999999,9.57,5079,1309,1354,1265,1302,1156,151,130,1099,1048
50.585419,-2.483029,1986,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.55,-2.54999999999999,6.16,5070,1322,1376,1273,1324,1166,137,116,1090,1041
50.585419,-2.483029,1986,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.55,-2.54999999999999,6.16,5070,1322,1376,1273,1324,1166,137,116,1090,1041
51.163521,-4.653079,1975,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5054,1484,1733,1318,1681,1229,244,95,1074,1042
51.163521,-4.653079,1975,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5054,1484,1733,1318,1681,1229,244,95,1074,1042
51.163521,-4.653079,1975,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5054,1484,1733,1318,1681,1229,244,95,1074,1042
51.163521,-4.653079,1975,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5054,1484,1733,1318,1681,1229,244,95,1074,1042
51.162822,-4.648972,1974,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5054,1484,1733,1318,1681,1229,244,95,1074,1042
51.162822,-4.648972,1974,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,5054,1484,1733,1318,1681,1229,244,95,1074,1042
50.3668,-4.1561,2019,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4991,1425,1505,1361,1453,1262,0,0,1011,972
58.87633,11.111884,2018,NA,"Sweden","OCCURRENCE",NA,NA,NA,6400,1495,0,1,178,180,1505,1361,2420,2308
58.87633,11.111884,2018,NA,"Sweden","OCCURRENCE",NA,NA,NA,6400,1495,0,1,178,180,1505,1361,2420,2308
50.350134,-4.159167,2018,NA,"United Kingdom of Great Britain and Northern Ireland","OCCURRENCE",NA,NA,NA,4991,1425,1505,1363,1453,1263,0,2,1011,970
42.2284,-8.7787,2018,NA,"Spain","OCCURRENCE",NA,NA,NA,4005,1827,2420,2308,2368,2187,1011,972,0,0
51.1895,2.802333,2015,9,"Belgium","OCCURRENCE",51.25,2.85000000000001,7.51,5439,1016,1002,998,948,858,544,503,1460,1337
58.875155,11.103194,NA,NA,"Sweden","OCCURRENCE",NA,NA,NA,6400,1495,0,0,178,180,1505,1361,2420,2308
57.25689,11.14193,NA,NA,"Denmark","OCCURRENCE",NA,NA,NA,6348,1317,178,180,0,0,1453,1261,2368,2187
