"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Laeso_seaway","Laeso_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic"
59.031867,-2.90535,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.031867,-2.90535,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
58.801333,-3.19866,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
58.801333,-3.19866,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
59.031867,-2.90535,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.031867,-2.90535,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.157617,-2.7515,2014,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.15,-2.84999999999999,5.69,898,848,796,745,6006,1933,916,866
59.157617,-2.7515,2014,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.15,-2.84999999999999,5.69,898,848,796,745,6006,1933,916,866
59.157617,-2.7515,2014,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.15,-2.84999999999999,5.69,898,848,796,745,6006,1933,916,866
59.157617,-2.7515,2014,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.15,-2.84999999999999,5.69,898,848,796,745,6006,1933,916,866
59.19,-2.81,2014,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,898,846,796,744,6006,1935,916,864
59.19,-2.81,2014,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,898,846,796,744,6006,1935,916,864
53.297,5.089,2014,10,"Netherlands","MATERIAL_SAMPLE",NA,NA,NA,683,585,512,474,5650,1117,709,643
58.845085,-3.19155,2013,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845085,-3.19155,2013,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845085,-3.19155,2013,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845085,-3.19155,2013,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.856968,-3.103933,2013,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.856968,-3.103933,2013,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.848331,-3.013333,2013,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.848331,-3.013333,2013,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
59.031631,-2.905917,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.031631,-2.905917,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.157616,-2.7515,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.15,-2.84999999999999,5.69,898,848,796,745,6006,1933,916,866
59.157616,-2.7515,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.15,-2.84999999999999,5.69,898,848,796,745,6006,1933,916,866
59.129284,-2.988533,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,904,855,802,753,6000,1936,922,874
59.129284,-2.988533,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,904,855,802,753,6000,1936,922,874
54.483222,-5.646388,2013,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.55,-5.64999999999999,7.44,1491,1089,1388,958,5376,1712,1508,1132
58.9581,-2.973333,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,10.32,900,852,797,748,5996,1928,917,871
58.9581,-2.973333,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,10.32,900,852,797,748,5996,1928,917,871
58.893333,-2.912,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1913,911,868
58.893333,-2.912,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1913,911,868
58.842499,-2.918,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1909,911,868
58.842499,-2.918,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1909,911,868
58.801334,-3.198667,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
58.801334,-3.198667,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
58.800835,-3.2,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
58.800835,-3.2,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
59.145782,-2.595267,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,880,833,778,731,6023,1923,898,851
59.145782,-2.595267,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,880,833,778,731,6023,1923,898,851
59.321999,-2.977733,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.15,918,862,815,762,5994,1957,935,879
59.321999,-2.977733,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.15,918,862,815,762,5994,1957,935,879
59.351166,-2.882417,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,904,853,801,753,6006,1951,921,870
59.351166,-2.882417,2013,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,904,853,801,753,6006,1951,921,870
58.457264,-5.050432,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.45,-5.14999999999999,5.86,1035,974,932,863,5831,1964,1052,997
58.610874,-3.546061,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,931,881,828,773,5935,1913,948,903
58.800608,-3.205677,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.75,-3.24999999999999,6.19,909,865,806,758,5957,1913,926,886
58.833159,-3.192915,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1918,922,883
58.961738,-3.298308,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964677,-3.29454,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
59.31882,-2.987566,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,4.96,918,862,815,762,5994,1957,935,879
58.987306,-2.957317,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.99,900,852,797,748,5996,1928,917,871
58.826305,-2.959264,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,849,791,743,5979,1909,911,870
57.684814,-4.173146,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.55,-4.14999999999999,15.07,942,918,839,800,6111,1851,960,947
57.683094,-4.038446,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.65,-3.94999999999999,6.43,926,905,822,788,6095,1851,944,934
57.578649,-4.134044,2012,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,917,839,799,6111,1853,960,946
55.292026,-6.193741,2012,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1408,1093,1306,964,5467,1787,1426,1132
54.710441,-5.81313,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.65,-5.84999999999999,7.13,1484,1097,1381,966,5393,1729,1501,1139
54.969454,-5.951741,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",55.05,-5.94999999999999,8.97,1431,1087,1328,957,5441,1759,1448,1128
54.664475,-5.671896,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.75,-5.64999999999999,9.62,1467,1081,1364,950,5403,1724,1484,1123
54.4501,-5.632494,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.45,-5.54999999999999,5.34,1503,1088,1400,956,5363,1701,1520,1131
54.379183,-5.548498,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.45,-5.54999999999999,7.88,1503,1088,1400,956,5363,1701,1520,1131
58.89333,-2.912,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1913,911,868
58.89333,-2.912,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1913,911,868
58.800833,-3.2,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
58.800833,-3.2,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1916,922,884
59.031633,-2.905917,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.031633,-2.905917,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.031867,-2.90535,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
59.031867,-2.90535,2012,11,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,900,849,797,745,5996,1924,917,868
54.379183,-5.548498,2011,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.45,-5.54999999999999,7.88,1503,1088,1400,956,5363,1701,1520,1131
50.895004,-1.391334,2011,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1235,1081,1067,956,5120,1253,1261,1137
50.895004,-1.391334,2011,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1235,1081,1067,956,5120,1253,1261,1137
55.292026,-6.193741,2011,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1408,1093,1306,964,5467,1787,1426,1132
54.171,7.899,2011,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,399,365,313,5861,1128,562,458
54.171,7.899,2011,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,399,365,313,5861,1128,562,458
54.171,7.899,2011,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,399,365,313,5861,1128,562,458
54.171,7.899,2011,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,399,365,313,5861,1128,562,458
54.171,7.899,2011,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,399,365,313,5861,1128,562,458
54.169,7.898,2010,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,400,365,313,5861,1128,562,458
54.169,7.898,2010,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,400,365,313,5861,1128,562,458
54.169,7.898,2010,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,400,365,313,5861,1128,562,458
54.169,7.898,2010,7,"Germany","MATERIAL_SAMPLE",NA,NA,NA,535,400,365,313,5861,1128,562,458
54.4501,-5.632494,2009,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.45,-5.54999999999999,5.34,1503,1088,1400,956,5363,1701,1520,1131
54.664475,-5.671896,2009,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.75,-5.64999999999999,9.62,1467,1081,1364,950,5403,1724,1484,1123
54.051503,-6.190764,2006,1,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1588,1144,1485,1012,5315,1712,1605,1188
56.4515,-5.462217,2006,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1340,1014,1238,890,5592,1828,1358,1049
56.4515,-5.462217,2005,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1340,1014,1238,890,5592,1828,1358,1049
58.239082,-6.805008,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1140,1071,1037,958,5796,2019,1157,1095
58.222811,-6.902498,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1146,1077,1043,964,5795,2022,1163,1101
57.989907,-6.448281,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1131,1051,1028,937,5764,1985,1148,1077
57.909743,-6.668013,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.85,-6.64999999999999,6.74,1147,1064,1044,949,5753,1984,1164,1091
57.884193,-6.972885,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.85,-7.04999999999999,5.94,1180,1088,1077,972,5752,2002,1197,1114
57.601282,-7.133559,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.55,-7.14999999999999,5.79,1190,1097,1088,979,5720,1985,1208,1125
57.557844,-7.125321,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1190,1095,1088,978,5720,1985,1208,1123
57.407061,-7.18558,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1197,1101,1094,982,5709,1977,1214,1129
57.129158,-7.239639,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1228,1108,1125,988,5674,1960,1245,1138
57.575151,-5.753746,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.65,-5.84999999999999,10.12,1135,1018,1033,901,5730,1933,1153,1046
57.388187,-5.63135,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.35,-5.74999999999999,8.29,1175,1016,1072,896,5700,1906,1192,1045
57.335416,-6.08436,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.35,-5.94999999999999,8.23,1170,1028,1067,908,5696,1916,1187,1057
57.301307,-6.037678,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.35,-5.94999999999999,7.56,1170,1028,1067,908,5696,1916,1187,1057
57.319851,-6.462017,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.35,-6.54999999999999,6.26,1187,1063,1084,944,5696,1943,1204,1093
56.617706,-5.346565,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1362,1004,1259,880,5615,1835,1379,1037
56.585204,-5.381583,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.55,-5.44999999999999,5.74,1349,1011,1247,887,5603,1835,1367,1045
56.54434,-5.496932,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1349,1014,1247,890,5603,1837,1367,1048
58.13121,-6.438373,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.15,-6.34999999999999,5.6,1116,1045,1013,931,5787,1992,1133,1070
58.395642,-5.083018,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.45,-5.14999999999999,7.2,1035,974,932,863,5831,1964,1052,997
58.315848,-5.151435,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.35,-5.24999999999999,6.9,1047,980,945,868,5818,1960,1065,1004
58.257504,-5.083962,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.35,-5.24999999999999,14.15,1047,980,945,868,5818,1960,1065,1004
57.82731,-5.584501,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.85,-5.64999999999999,4.63,1108,1005,1005,889,5758,1939,1125,1032
57.578189,-6.40443,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1164,1052,1061,934,5719,1953,1181,1080
57.509255,-6.42565,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1164,1054,1061,936,5719,1949,1181,1083
57.418521,-6.158223,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.55,-6.04999999999999,16,1149,1031,1047,913,5719,1935,1167,1060
56.972185,-5.849039,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",57.05,-5.84999999999999,8.66,1206,1026,1104,905,5662,1889,1223,1057
56.681201,-5.79187,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.55,-5.94999999999999,17.53,1263,1042,1160,918,5609,1859,1280,1075
56.685841,-5.704098,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.55,-5.54999999999999,17.83,1347,1017,1244,893,5602,1840,1364,1051
56.467631,-5.356805,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.45,-5.44999999999999,6.06,1340,1014,1238,889,5592,1828,1358,1048
56.450779,-5.466082,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1340,1015,1238,890,5592,1829,1358,1049
56.41853,-5.480533,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1340,1016,1238,891,5592,1827,1358,1051
56.450258,-6.139021,2004,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1273,1055,1170,931,5593,1861,1290,1089
55.943232,-4.905095,2004,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",55.95,-4.84999999999999,3.52,1426,991,1324,863,5534,1764,1444,1028
50.883333,-1.383333,2003,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1235,1081,1067,957,5120,1252,1261,1137
50.895671,-1.414146,2003,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.85,-1.34999999999999,6.79,1235,1082,1067,958,5120,1248,1261,1139
60.465342,-1.106873,2003,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,851,790,748,709,6153,1994,868,797
53.313647,-4.583359,2003,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",53.35,-4.64999999999999,6,1633,1090,1530,957,5252,1585,1650,1138
50.883333,-1.383333,2003,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1235,1081,1067,957,5120,1252,1261,1137
51.921191,1.282139,2002,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,964,870,796,749,5396,1167,990,927
55.974263,-4.799348,1999,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1432,987,1330,859,5539,1763,1450,1024
56.90155,9.055167,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,185,133,0,0,6147,1404,211,183
56.89985,9.056633,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,194,133,11,0,6138,1404,220,183
56.89985,9.056633,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,194,133,11,0,6138,1404,220,183
56.89985,9.056633,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,194,133,11,0,6138,1404,220,183
56.901317,9.057333,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,185,132,0,0,6147,1404,211,183
56.901317,9.057333,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,185,132,0,0,6147,1404,211,183
56.901317,9.057333,2019,NA,"Denmark","OCCURRENCE",NA,NA,NA,185,132,0,0,6147,1404,211,183
56.90155,9.055167,NA,NA,"Denmark","OCCURRENCE",NA,NA,NA,185,133,0,0,6147,1404,211,183
56.89985,9.056633,NA,NA,"Denmark","OCCURRENCE",NA,NA,NA,194,133,11,0,6138,1404,220,183
56.89985,9.056633,NA,NA,"Denmark","OCCURRENCE",NA,NA,NA,194,133,11,0,6138,1404,220,183
