"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","TZS_seaway","TZS_geodesic"
57.41667,16.68449,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,352,487,467
57.42062,16.66438,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,468
57.42028,16.67032,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41817,16.68257,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42223,16.66601,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42028,16.67032,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41817,16.68257,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
58.48893,16.94346,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,459,462,421,391
58.63263,16.33973,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,496,487,484,416
58.61402,16.25832,2021,6,"Sweden","HUMAN_OBSERVATION",58.65,16.35,6.65,496,489,484,415
57.75019,18.81737,2021,6,"Sweden","HUMAN_OBSERVATION",57.75,18.95,7.88,370,368,343,341
59.24894,18.37807,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,541,535,303,283
56.65051,16.33354,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,289,285,550,539
60.74502,17.33051,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,752,705,365,342
58.60364,16.99266,2021,6,"Sweden","HUMAN_OBSERVATION",58.65,17.05,6.14,481,478,406,378
56.88242,16.70346,2021,6,"Sweden","HUMAN_OBSERVATION",56.95,16.75,8.04,305,303,508,498
57.22205,16.95094,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,331,326,481,468
57.72559,11.71144,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,684,565,1113,707
58.43115,16.76048,2021,6,"Sweden","HUMAN_OBSERVATION",58.45,16.85,5.62,460,459,426,397
58.74359,17.39467,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,484,384,355
54.010275,13.852289,2021,7,"Germany","HUMAN_OBSERVATION",54.05,13.95,7.77,363,310,865,856
46.451136,30.770219,2021,7,"Ukraine","HUMAN_OBSERVATION",46.45,30.85,6.12,Inf,1239,Inf,1572
52.25,5.45,2021,7,"Netherlands","HUMAN_OBSERVATION",52.95,5.05000000000001,82.48,1360,912,1790,1354
52.25,5.45,2021,7,"Netherlands","HUMAN_OBSERVATION",52.95,5.05000000000001,82.48,1360,912,1790,1354
52.9,5.75,2021,7,"Netherlands","HUMAN_OBSERVATION",53.25,5.45000000000001,43.82,1319,878,1749,1312
52.85,5.1,2021,7,"Netherlands","HUMAN_OBSERVATION",52.95,5.05000000000001,11.63,1360,912,1790,1354
51.95,6.2,2021,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.7,5.25,2021,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,96.25,1427,961,1857,1416
51.7,5.25,2021,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,96.25,1427,961,1857,1416
51.7,5.25,2021,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,96.25,1427,961,1857,1416
51.7,5.25,2021,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,96.25,1427,961,1857,1416
52.05,4.5,2021,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,24.51,1452,981,1881,1441
52.1,4.6,2021,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,23.88,1452,981,1881,1441
52.2,6.15,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,112.48,1345,896,1774,1336
52.25,6.1,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
52.2,6.15,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,112.48,1345,896,1774,1336
52.25,6.1,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
51.7,5.2,2021,7,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,88.74,1440,971,1869,1429
51.75,5.1,2021,7,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,80.26,1440,971,1869,1429
51.9,4.95,2021,7,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,60.64,1440,971,1869,1429
51.9,4.95,2021,7,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,60.64,1440,971,1869,1429
52.25,6.1,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
50.75,5.7,2021,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52,4.65,2021,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,34.57,1452,981,1881,1441
51.5,6.05,2021,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.45,5,2021,7,"Netherlands","HUMAN_OBSERVATION",52.75,4.65000000000001,40.93,1393,944,1823,1389
52.1,4.45,2021,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,18.04,1452,981,1881,1441
51.55,6,2021,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.95,5.8,2021,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.2,6.15,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,112.48,1345,896,1774,1336
52.25,6.1,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
52.2,6.15,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,112.48,1345,896,1774,1336
52.25,6.1,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
52.35,4.9,2021,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,26.25,1427,961,1857,1416
52.2,6.15,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,112.48,1345,896,1774,1336
52.25,6.1,2021,7,"Netherlands","HUMAN_OBSERVATION",53.05,5.25000000000001,105.95,1345,896,1774,1336
52.48007,13.495287,2021,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
60.200797,25.159213,2021,7,"Finland","HUMAN_OBSERVATION",60.15,25.15,5.68,756,745,120,112
59.935928,24.395008,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,711,702,66,65
51.245367,58.079876,2021,7,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
56.500715,20.991504,2021,7,"Latvia","HUMAN_OBSERVATION",NA,NA,NA,277,272,393,395
56.158765,21.020226,2021,7,"Latvia","HUMAN_OBSERVATION",56.15,20.95,4.46,242,239,438,433
56.159865,21.01978,2021,7,"Latvia","HUMAN_OBSERVATION",56.15,20.95,4.46,242,239,438,433
49.113928,8.326614,2021,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
45.809537,30.136996,2021,7,"Ukraine","HUMAN_OBSERVATION",45.75,30.15,6.7,Inf,1267,Inf,1634
55.541846,21.123117,2021,7,"Lithuania","HUMAN_OBSERVATION",NA,NA,NA,206,200,507,495
60.357208,21.917915,2021,7,"Finland","HUMAN_OBSERVATION",60.35,21.85,3.82,685,684,101,96
60.122081,24.929642,2021,7,"Finland","HUMAN_OBSERVATION",60.05,24.95,8.1,740,730,104,98
60.357208,21.917915,2021,7,"Finland","HUMAN_OBSERVATION",60.35,21.85,3.82,685,684,101,96
60.142615,20.994426,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,653,649,142,130
60.460823,22.018964,2021,7,"Finland","HUMAN_OBSERVATION",60.45,21.95,3.97,698,697,107,99
59.904536,23.845437,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,695,683,38,34
60.336537,22.124762,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,691,688,91,83
60.336526,22.124709,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,691,688,91,83
60.336523,22.124637,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,691,688,91,83
60.336511,22.124548,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,691,688,91,83
60.227574,22.089934,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.227507,22.089817,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.227419,22.089631,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.22737,22.08953,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.227361,22.089531,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.227244,22.089278,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.396189,22.018887,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,692,95,92
60.347137,22.095803,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.397275,22.020484,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,692,95,92
60.346988,22.094681,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.415185,22.093979,2021,7,"Finland","HUMAN_OBSERVATION",60.35,22.05,7.65,689,688,95,88
60.415185,22.093979,2021,7,"Finland","HUMAN_OBSERVATION",60.35,22.05,7.65,689,688,95,88
60.347137,22.095803,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.346988,22.094681,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.347277,22.095927,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.347344,22.095808,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.349,22.305542,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,696,692,88,77
60.347502,22.097872,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,689,688,95,85
60.336715,22.126169,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,691,688,91,83
60.336788,22.126194,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,691,688,91,83
60.227709,22.090167,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.227838,22.090021,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.227864,22.089981,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.22789,22.089959,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,679,676,85,78
60.105462,22.035706,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,669,662,81,74
60.105694,22.290321,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,673,667,70,61
60.166175,25.189611,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,756,748,120,114
60.166691,25.189925,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,756,748,120,114
60.215251,22.41265,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,687,681,79,63
60.215892,22.412723,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,687,681,79,63
60.135746,25.088626,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,753,742,114,108
60.087035,25.13363,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,747,739,115,109
60.173834,25.171144,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,756,748,120,113
60.1168,24.840693,2021,7,"Finland","HUMAN_OBSERVATION",60.05,24.85,7.45,737,727,99,92
60.100474,24.968584,2021,7,"Finland","HUMAN_OBSERVATION",60.05,24.95,5.71,740,730,104,98
60.100353,24.968861,2021,7,"Finland","HUMAN_OBSERVATION",60.05,24.95,5.7,740,730,104,98
60.10024,24.969138,2021,7,"Finland","HUMAN_OBSERVATION",60.05,24.95,5.69,740,730,104,98
60.153122,25.201247,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153132,25.201336,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153133,25.201372,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153134,25.201462,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153135,25.201498,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153135,25.201552,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153145,25.201624,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153146,25.201696,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.153147,25.201732,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,760,747,125,114
60.086513,25.132311,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,747,739,115,109
60.165792,25.189163,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,756,748,120,114
60.165745,25.189004,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,756,748,120,114
60.165689,25.188827,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,756,748,120,114
60.135994,25.087099,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,753,742,114,108
60.13591,25.086906,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,753,742,114,108
60.135845,25.086765,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,753,742,114,108
60.135789,25.086625,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,753,742,114,108
61.059585,21.193094,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,754,751,191,177
61.059401,21.192366,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,754,751,191,177
61.48348,21.447821,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,800,800,235,208
61.545971,21.391853,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,811,807,246,215
60.962546,21.039734,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,742,739,182,174
61.08795,21.244861,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,755,755,189,177
61.49152,21.381048,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,800,801,235,210
61.491432,21.381102,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,800,801,235,210
61.523497,21.367473,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,811,804,246,214
61.482139,21.417492,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,800,800,235,208
61.482918,21.416957,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,800,800,235,209
61.142241,21.356066,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,767,762,201,178
59.994113,21.479694,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,636,640,105,100
59.994181,21.479808,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,636,640,105,100
59.994558,21.480428,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,636,641,105,100
59.994606,21.480492,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,636,641,105,100
59.993783,21.47912,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,636,640,105,100
59.993332,21.478243,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,636,640,105,100
59.754371,22.685758,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,640,639,38,33
59.745621,22.552722,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,638,635,44,41
59.74566,22.552806,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,638,635,44,41
59.882453,21.851118,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,633,635,87,78
59.882229,21.851135,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,633,635,87,78
59.968468,21.359267,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,634,636,111,107
59.968604,21.359711,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,634,636,111,107
59.984319,21.521671,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,638,640,100,98
59.984329,21.521687,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,638,640,100,98
59.98434,21.521739,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,638,640,100,98
59.984412,21.52196,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,638,640,100,98
60.065121,21.611244,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,650,650,99,95
60.064851,21.610586,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,650,650,99,95
60.06479,21.610416,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,650,650,99,95
60.064701,21.610197,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,650,650,99,95
60.06465,21.610061,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,650,650,99,95
60.06462,21.609994,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,650,650,99,95
59.996779,22.000939,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.996913,22.001404,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.996964,22.001558,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.997006,22.001713,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.997035,22.00178,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.997128,22.00209,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.996512,22.000081,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.996483,22.000014,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,650,72,72
59.996472,21.999962,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,646,650,77,72
59.996461,21.999927,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,646,650,77,72
59.990717,22.002897,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,649,72,72
59.990708,22.002898,2021,7,"Finland","HUMAN_OBSERVATION",NA,NA,NA,648,649,72,72
50.90919,5.72211,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.94148,5.74492,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.94148,5.74492,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.94148,5.74492,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.25468,4.2762,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,10.77,1563,1026,1992,1517
51.25468,4.2762,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,10.77,1563,1026,1992,1517
51.25468,4.2762,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,10.77,1563,1026,1992,1517
45.341705,28.662015,2021,7,"Ukraine","HUMAN_OBSERVATION",44.95,28.95,49.12,Inf,1289,Inf,1700
50.40733,4.39371,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.26921,4.30095,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.67,1563,1026,1992,1517
50.94016,4.66515,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,54.06,1563,1026,1992,1517
51.26976,4.3021,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.64,1563,1026,1992,1517
51.18926,4.95313,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,52.14,1563,1026,1992,1517
51.18923,4.95321,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,52.14,1563,1026,1992,1517
51.18929,4.95324,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,52.14,1563,1026,1992,1517
51.18919,4.95319,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,52.14,1563,1026,1992,1517
51.21865,3.19521,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,14.96,1576,1096,2006,1570
51.24232,4.50265,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,21.28,1563,1026,1992,1517
51.24329,4.50308,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,21.25,1563,1026,1992,1517
51.13586,5.63121,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.98607,4.82852,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,57.2,1563,1026,1992,1517
51.20083,4.97889,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,53.41,1563,1026,1992,1517
49.444786,31.436109,2021,7,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
45.47293,29.651122,2021,7,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,Inf,1270,Inf,1655
49.773884,9.957156,2021,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
58.44192,16.60009,2021,7,"Sweden","HUMAN_OBSERVATION",58.45,16.55,3.05,467,464,455,413
58.83956,17.63107,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,498,493,362,338
60.17114,18.4742,2021,7,"Sweden","HUMAN_OBSERVATION",60.15,18.55,4.81,653,635,285,264
57.24858,17.0759,2021,7,"Sweden","HUMAN_OBSERVATION",57.25,17.15,4.47,326,326,470,457
56.14465,15.4101,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,284,279,651,619
57.16561,16.52794,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,330,330,508,492
58.47211,16.92849,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,459,460,421,392
58.74398,17.39959,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,484,384,355
55.52499,12.89644,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,430,387,859,781
59.06747,18.34678,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,519,515,313,291
58.74557,17.3923,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,489,484,384,355
58.76783,17.47007,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,486,378,350
56.09891,15.78556,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,262,258,628,607
57.75288,18.94967,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,370,368,343,340
59.05221,18.07361,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,517,514,330,306
58.44213,16.8022,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,460,459,426,400
57.16838,16.53175,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,330,330,508,492
59.09633,18.39266,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,519,518,313,287
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.30337,2.60713,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.76154,7.95267,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.360231,6.654823,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.76154,7.95267,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
54.51972,37.068768,2021,8,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.30337,2.60713,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.042136,10.451526,2021,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.234581,4.959554,2021,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,36.75,1427,961,1857,1416
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.30337,2.60713,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.65499,7.84215,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.30337,2.60713,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.76154,7.95267,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.30337,2.60713,2021,8,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.55,4.35,2021,8,"Netherlands","HUMAN_OBSERVATION",51.45,4.25000000000001,13.11,1554,1022,1984,1509
52,5.25,2021,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,69.19,1427,961,1857,1416
51.85,5.9,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,5.9,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,5.9,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,5.9,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
